Dewpoint,Samples,SamplingDuration,Pressure,Latitude,Longitude
4.4228,23,4.514239219,2847,33.99,-118.42
3.6667,3,3.104575163,236,33.98,-118.42
4.875,42,4.728280961,1328,33.99,-118.43
4.3333,43,4.726072607,782,33.99,-118.44
1.1985,39,3.879021879,3212,33.99,-118.41
4.0893,38,3.81443299,599,33.99,-118.42
4.5521,35,4.375634518,1079,33.99,-118.42
2.7153,35,3.459283388,1026,34,-118.41
3.6538,36,5.065116279,632,33.99,-118.41
2.825,39,4.530898876,1113,33.99,-118.4
3.9727,33,4.531972789,1695,33.98,-118.41
6.2673,38,5.516666667,374,33.97,-118.39
7.4897,43,6.255760369,1151,33.97,-118.38
6.235,44,5.92972973,513,33.97,-118.39
5.1333,43,5.335968379,1146,33.97,-118.39
6.5778,46,6.56119403,839,33.97,-118.39
5.8143,45,5.174904943,581,33.96,-118.39
3.625,45,4.917808219,662,33.96,-118.39
3.0927,40,4.818181818,584,33.98,-118.36
4.3438,39,4.150684932,131,33.98,-118.37
3.3889,32,4.33873057,2725,33.97,-118.37
6.1333,37,6.12406015,668,33.97,-118.41
5.5941,44,6.383333333,849,33.97,-118.41
6.8197,44,5.865625,877,33.96,-118.4
6.0286,44,6.390070922,753,33.96,-118.41
6.2022,43,6.310344828,581,33.97,-118.41
4.6176,44,5.883966245,3732,33.97,-118.41
4.9375,44,6.168776371,562,33.97,-118.42
5.618,44,6.133971292,494,33.96,-118.42
6.1985,38,6.773006135,415,33.96,-118.43
5.8864,13,5.23943662,800,33.96,-118.43
5.6435,33,6.261744966,978,33.96,-118.44
8.7819,20,7.484251969,704,33.96,-118.43
7.7197,16,17.5,17,33.97,-118.43
5.0714,24,7.587219344,1257,33.96,-118.42
5.1064,16,4.142141864,6270,33.96,-118.43
5.6169,35,5.308139535,451,33.97,-118.4
5.9856,39,6.102564103,314,33.98,-118.4
5.611,36,5.727891156,996,33.98,-118.4
7.5953,38,6.05,502,33.97,-118.4
4.6364,37,5.636363636,494,33.97,-118.4
5.9544,44,6.127982646,1221,33.97,-118.4
5.6732,43,5.907090465,1028,33.96,-118.4
5.726,41,5.267241379,847,33.97,-118.37
6.019,42,5.702453988,813,33.97,-118.38
4.6923,44,5.322222222,1287,33.96,-118.38
3.2708,35,3.542391304,2003,33.95,-118.38
2.5833,29,3.481835564,1397,33.95,-118.38
3.111,5,4.441251596,3591,33.95,-118.37
4.1852,44,4.99122807,497,33.96,-118.4
3.9792,15,3.00729927,310,33.96,-118.41
4.1471,32,4.702702703,567,33.96,-118.41
4.7375,45,5.266149871,1086,33.94,-118.41
5.723,24,4.846635368,1075,33.96,-118.45
6.3267,36,5.246628131,1090,33.96,-118.45
6.2551,37,6.348623853,771,33.95,-118.44
2.1875,37,4.932773109,1309,33.92,-118.28
2.6546,41,3.827160494,642,33.91,-118.28
4.4636,42,3.658045977,1203,33.9,-118.29
3.8372,41,5.265957447,1416,33.91,-118.29
2.4741,31,3.414839798,2231,33.91,-118.29
2.7368,23,4.956435644,1735,33.92,-118.29
2.6618,19,4.666666667,2047,33.88,-118.28
4.317,32,4.369318182,1754,33.88,-118.29
2.9063,27,3.799270073,2009,33.88,-118.29
3.59,35,4.675540765,1578,33.89,-118.29
4.381,32,5.362776025,864,33.87,-118.29
5.1727,35,5.463414634,1083,33.86,-118.3
4.9792,35,4.905844156,853,33.86,-118.3
1.9049,10,3.689655172,1378,33.85,-118.29
2.6491,5,4.482367758,2965,33.84,-118.31
4.7222,36,5.712,825,33.84,-118.3
4.9196,37,4.866666667,621,33.84,-118.3
2.3942,38,3.075,142,33.85,-118.3
3.1851,31,4.357605178,1598,33.83,-118.3
3.5473,33,4.10892587,1807,33.83,-118.3
2.9619,27,3.961485557,2083,33.83,-118.31
2.6136,35,4.598159509,1141,33.82,-118.3
2.8106,26,4.110671937,2096,33.82,-118.3
2.6368,25,3.662534435,2629,33.82,-118.3
5.322,17,5.341040462,3008,33.81,-118.3
5.3106,27,5.375722543,1498,33.8,-118.3
3.125,30,4.397727273,2048,33.8,-118.31
3.0057,35,4.095307918,2255,33.79,-118.3
2.9154,9,3.719251337,1790,33.79,-118.3
3.163,13,4.055681818,2159,33.79,-118.3
4.6207,35,4.955684008,1172,33.78,-118.3
3.1779,41,4.394736842,1658,33.8,-118.26
3.35,36,4.285353535,1274,33.8,-118.25
5.5,30,6.004651163,835,33.79,-118.26
2.375,32,3.256756757,1799,33.79,-118.25
3.6161,28,4.447552448,788,33.8,-118.24
1.3333,26,2.133928571,165,33.8,-118.23
3.35,38,4.532915361,980,33.8,-118.27
3.1613,36,4.208728653,1789,33.79,-118.27
3.3929,39,4.274011299,1227,33.79,-118.27
4,38,4.391044776,1207,33.8,-118.28
4.3816,28,4.871465296,1422,33.79,-118.28
3.3009,36,4.371428571,1668,33.79,-118.28
3.2011,20,4.001792115,1915,33.78,-118.28
2,10,3.911392405,2855,33.79,-118.29
3.3427,16,3.748995984,951,33.79,-118.29
2.5,21,3.897810219,1180,33.79,-118.3
3.1392,8,2.815656566,1472,33.8,-118.3
2.9375,31,4.514705882,1291,33.79,-118.27
2.0458,27,3.619047619,1723,33.78,-118.26
2.1447,26,3.485950413,2120,33.79,-118.27
2.8462,39,3.861035422,1450,33.79,-118.27
2.7143,34,3.55,1716,33.79,-118.25
2.7308,38,4.080188679,1724,33.79,-118.25
1.9208,39,3.291946309,1183,33.79,-118.25
1.9923,21,3.355828221,2265,33.78,-118.26
3.5488,42,4.821576763,1044,33.79,-118.26
2.5588,20,2.565217391,69,33.78,-118.23
2.0956,35,3.201550388,1524,33.78,-118.26
1.4444,32,2.22556391,511,33.78,-118.25
2.25,24,3.543209877,784,33.78,-118.24
2.1311,36,3.166184971,2931,33.78,-118.26
2.4545,36,4.0456621,809,33.77,-118.26
1.9964,26,3.818487395,2567,33.77,-118.27
2.5262,21,3.021621622,4426,33.78,-118.27
3.2115,37,4.136518771,1076,33.78,-118.28
1.5369,39,3.621338912,2115,33.77,-118.27
3.125,46,3.142857143,32,33.76,-118.27
2.9571,18,4.968790637,2831,33.77,-118.3
5.7764,18,5.770011947,4336,33.76,-118.3
2.9063,47,4.723076923,374,33.77,-118.28
2.45,41,3.536585366,1384,33.75,-118.28
1.8393,18,2.090425532,429,33.75,-118.28
1.5394,40,3.48111332,1939,33.74,-118.28
1.2276,21,3.780185759,1916,33.75,-118.28
0.7591,16,3.42,486,33.74,-118.28
4.2308,19,5.636363636,1291,33.75,-118.3
5.1269,6,4.973083197,2678,33.76,-118.3
5.6611,42,5.932515337,481,33.75,-118.3
4.625,48,5.152631579,1098,33.75,-118.3
4.4671,47,5.382566586,1163,33.74,-118.3
4.5074,36,5.391684902,1111,33.74,-118.31
4.3472,22,5.392513369,2260,33.74,-118.31
2.5795,27,4.274611399,1359,33.75,-118.29
3.5056,23,3.720532319,1454,33.75,-118.3
2.7031,37,4.628070175,766,33.75,-118.29
2.1473,29,3.853846154,1368,33.74,-118.29
2.2188,52,3.604010025,1018,33.74,-118.29
2.75,41,4.01744186,905,33.74,-118.29
2.0329,30,3.905838041,1311,33.74,-118.29
2.5759,43,3.814814815,1151,33.73,-118.29
2.1382,21,3.708333333,1699,33.73,-118.29
3.3616,30,4.348159509,1669,33.73,-118.29
2.7451,42,4.29528536,866,33.73,-118.3
2.9386,23,3.815136476,1584,33.74,-118.3
5.0874,36,5.637254902,799,33.73,-118.31
5.249,52,5.904255319,656,33.73,-118.31
3.9167,20,4.331683168,1184,33.74,-118.3
4.194,47,5.092857143,1130,33.73,-118.3
4.2059,52,5.578512397,957,33.73,-118.31
1.8584,44,3.437847866,2090,33.74,-118.28
2.0469,39,3.530529172,2178,33.73,-118.28
2.1935,52,4.040697674,1767,33.73,-118.28
1.9167,45,4.039697543,1550,33.73,-118.28
2.7139,30,4.099870298,1865,33.73,-118.29
3.1932,25,4.614953271,1253,33.72,-118.29
3.4474,28,4.448739496,1459,33.72,-118.3
3.3397,28,4.530685921,1388,33.72,-118.3
3.5694,40,4.391156463,1304,33.73,-118.3
4.1812,52,5.701388889,692,33.73,-118.31
4.1451,26,5.906318083,1372,33.72,-118.31
4.7216,41,5.796791444,1171,33.69,-118.33
5.4533,33,5.837628866,986,33.73,-118.31
7.6886,25,6.911949686,407,33.73,-118.32
6.4246,25,6.051808407,2297,33.72,-118.33
3.7596,36,4.49784792,1815,33.71,-118.29
5.3074,42,5.359504132,611,33.67,-118.31
6.2028,35,6.326530612,1167,33.72,-118.3
3.1071,40,3.951923077,780,33.71,-118.29
4.25,40,4.691747573,902,33.71,-118.29
4.5606,31,4.437598736,1316,33.71,-118.29
3.274,39,5.218503937,1103,33.72,-118.29
3.5109,21,3.71563981,801,33.72,-118.29
3.7282,8,5.57254902,1624,33.68,-118.28
7.642,31,6.743006993,1695,34.24,-118.23
6,34,6.566298343,1055,34.23,-118.23
7.1463,31,6.534632035,1349,34.24,-118.24
7.585,31,6.450084602,1645,34.24,-118.24
4.5486,36,5.271889401,1079,34.22,-118.23
5.3473,41,6.089171975,896,34.23,-118.24
6.01,43,5.100961538,514,34.23,-118.24
5.1028,42,5.837121212,753,34.23,-118.24
4.1667,35,5.276951673,1413,34.23,-118.25
4.9355,34,6.5625,1392,34.25,-118.25
4.6852,34,5.332599119,1232,34.23,-118.25
6.1873,35,5.348432056,816,34.24,-118.26
6.6277,35,6.102564103,788,34.24,-118.26
5.7083,35,6.120689655,1226,34.24,-118.26
4.4821,42,4.45,555,34.24,-118.26
4.4083,41,4.311546841,1157,34.23,-118.25
5.5362,30,5.498666667,1089,34.22,-118.25
5.0862,37,5.281081081,967,34.23,-118.25
4.5759,43,4.728476821,836,34.23,-118.26
7.5582,38,5.676923077,518,34.23,-118.26
5.4306,33,5.996677741,838,34.23,-118.26
3.5707,29,5.503797468,1030,34.21,-118.22
3.5174,36,4.547945205,1357,34.21,-118.23
3.3287,29,4.549295775,1217,34.21,-118.23
2.5463,32,3.852631579,693,34.21,-118.23
3.4148,38,3.624352332,859,34.21,-118.23
3.4531,41,5.105154639,1271,34.22,-118.24
4.1523,34,4.641509434,926,34.22,-118.24
3.8068,34,4.63099631,1516,34.22,-118.25
6.213,50,6.866666667,121,34.21,-118.23
5.3925,51,5.006779661,750,34.2,-118.23
3.399,48,4.976351351,807,34.2,-118.23
5.5756,41,4.542857143,1282,34.2,-118.24
3.5777,32,4.604342581,1888,34.21,-118.24
5.529,36,5.334042553,1232,34.22,-118.24
7.2812,34,7.135652174,3141,34.22,-118.27
3.6875,47,5.977419355,757,34.18,-118.23
6.207,43,6.188405797,768,34.18,-118.23
8.1132,45,6.879056047,943,34.18,-118.23
8.1657,32,7.216658404,5459,34.18,-118.26
3.215,36,4.566666667,446,34.19,-118.22
4.9297,31,5.309255079,1895,34.19,-118.22
3.9777,36,4.955375254,1115,34.19,-118.22
12.1579,14,8.402515723,1113,34.18,-118.21
3.5781,37,4.828175027,2099,34.17,-118.23
8.1325,24,7.292020374,3401,34.17,-118.21
5.9199,25,5.786666667,199,34.16,-118.21
6.6009,49,6.721804511,735,34.16,-118.19
6.8317,31,6.438515081,2465,34.16,-118.2
5.1718,31,5.676416819,1359,34.16,-118.23
3.1004,26,3.414078675,1332,34.15,-118.23
5.3369,40,5.709677419,998,34.15,-118.23
3.3333,40,4.668498168,1156,34.16,-118.24
9.5823,52,7.981751825,733,34.16,-118.24
6.6603,52,6.657342657,797,34.16,-118.24
4.9135,52,6.676549865,993,34.16,-118.25
5.1242,52,5.570909091,631,34.17,-118.25
2.5668,24,3.742523705,2690,34.16,-118.25
3.8576,20,4.449513837,2593,34.17,-118.26
3.1484,17,4.486280488,1312,34.16,-118.26
3.1733,19,3.599260173,1866,34.16,-118.26
3.7321,20,3.916091954,1883,34.16,-118.26
5.5118,48,5.799256506,825,34.17,-118.27
2.9148,15,4.285957447,3164,34.16,-118.27
3.6587,45,5.343839542,973,34.16,-118.27
5.5658,52,5.3,1135,34.17,-118.28
6.9135,52,6.165644172,908,34.17,-118.27
7.8383,52,7.726351351,829,34.17,-118.27
6.2976,52,7.604010025,1158,34.18,-118.27
7.4046,47,7.031347962,911,34.18,-118.28
5.3185,52,6.210023866,1137,34.18,-118.28
5.049,52,6.38247012,667,34.18,-118.29
6.884,50,7.103559871,878,34.18,-118.28
3.6354,22,4.235294118,1553,34.17,-118.28
2.3482,17,3.879154079,2986,34.17,-118.29
4.325,52,5.569131833,875,34.17,-118.29
3.6974,10,4.348530902,2719,34.18,-118.29
3.7083,31,3.801204819,1019,34.16,-118.29
4.3438,42,3.859813084,349,34.16,-118.29
2.9,12,3.662847791,1882,34.17,-118.29
2.6016,17,3.617726052,3309,34.17,-118.3
5.0056,30,3,74,34.17,-118.3
3.2083,35,3.940438871,764,34.16,-118.29
3.2321,40,4.280821918,869,34.16,-118.3
2.8342,35,3.923076923,2401,34.16,-118.3
3.0114,47,4.211594203,787,34.16,-118.27
2.6729,22,4.037433155,1684,34.15,-118.27
3.0199,25,4.067385445,2205,34.15,-118.27
3.2171,14,3.284369115,1494,34.15,-118.27
3.1397,52,4.636871508,479,34.16,-118.27
4.3438,48,5.003846154,637,34.16,-118.27
2.9491,49,4.939716312,605,34.16,-118.28
3.5417,18,3.400383142,950,34.16,-118.26
3,14,3.454229432,1941,34.15,-118.26
2.8884,6,3.947990544,2315,34.15,-118.26
2.8088,18,3.675555556,1763,34.15,-118.26
6.9408,52,5.3125,493,34.16,-118.24
3.3906,20,4.504118616,1562,34.15,-118.24
3.1435,45,4.69581749,499,34.15,-118.24
3.6875,15,4.170786517,1888,34.15,-118.25
3.9054,14,4.08839779,1681,34.16,-118.25
3.052,17,3.355781449,4116,34.15,-118.24
2.5924,19,3.642642643,3171,34.15,-118.24
2.8478,31,3.740181269,605,34.15,-118.25
2.2621,32,3.263033175,768,34.15,-118.25
3.0441,20,4.049079755,1729,34.15,-118.25
2.6268,33,3.626582278,2061,34.14,-118.23
3.0206,20,3.251271617,2929,34.14,-118.24
2.1444,27,3.111229947,2614,34.14,-118.24
3.0288,19,3.373529412,1686,34.15,-118.23
2.9167,25,3.566625156,1745,34.14,-118.23
2.462,28,3.599609375,1402,34.14,-118.24
1.9125,36,3.332720588,1501,34.14,-118.24
3.3636,37,4.292428198,959,34.13,-118.24
5.6921,45,5.507614213,1043,34.13,-118.24
1.7301,7,3.208398134,1892,34.15,-118.24
2.4421,9,3.344993141,4486,34.14,-118.24
1.8929,30,2.96875,1245,34.14,-118.25
1.8235,37,2.485106383,552,34.14,-118.25
0.8185,13,2.498871332,616,34.15,-118.25
1.5417,51,2.700598802,650,34.14,-118.26
2.2614,29,2.847302905,4094,34.14,-118.26
3.0074,10,3.680555556,1025,34.14,-118.27
4.1083,6,3.933940774,1200,34.14,-118.26
3.008,7,3.854619565,2287,34.15,-118.27
2.6673,25,3.192039801,2843,34.13,-118.26
2.5,37,3.066518847,1185,34.13,-118.26
1.2188,37,2.882352941,194,34.13,-118.26
2.5388,23,3.721448468,1255,34.14,-118.26
2.1602,13,3.252798507,3749,34.14,-118.25
2.506,25,3.374717833,5217,34.14,-118.25
2.5417,22,3.103448276,2226,34.13,-118.25
4.0272,45,4.58372093,1245,34.13,-118.24
2.125,52,3.617977528,229,34.13,-118.25
2.2244,36,3.230263158,2542,34.13,-118.25
2.4856,21,3.004065041,861,34.12,-118.25
7.1262,27,7.012727273,3199,34.22,-118.31
6.981,31,6.645833333,1362,34.21,-118.33
4.7885,36,5.935275081,864,34.21,-118.34
3.9041,36,5.098039216,1441,34.18,-118.29
3.5083,14,4.242957746,1924,34.19,-118.3
4.7986,52,6.503816794,746,34.19,-118.3
4.375,51,6.502164502,586,34.19,-118.3
3.7015,27,4.376044568,2372,34.19,-118.31
4.9042,52,6.356223176,1364,34.19,-118.3
5.0865,36,6.086330935,778,34.2,-118.31
6.9909,36,6.169590643,984,34.2,-118.32
4.9886,36,5.622222222,372,34.2,-118.32
3.9866,36,6.360128617,834,34.2,-118.32
3.6071,43,5.342741935,613,34.2,-118.33
4.3631,43,5.362586605,1106,34.2,-118.33
3.0431,41,4.60547504,1516,34.2,-118.34
2.875,41,4.064,1176,34.19,-118.34
2.5267,14,3.359570662,1874,34.2,-118.36
4.375,29,5.481389578,952,34.2,-118.32
4.1731,37,5.5625,485,34.19,-118.32
3.0179,37,4.822222222,613,34.19,-118.32
3.0625,42,4.826666667,420,34.19,-118.31
3.3897,37,4.827868852,375,34.19,-118.32
3.1051,23,3.731288981,4757,34.2,-118.33
3.0973,13,3.832264957,4293,34.18,-118.3
3.0687,37,3.153153153,342,34.17,-118.3
3.3205,5,3.908896797,2997,34.18,-118.3
3.1587,11,3.656874266,1700,34.18,-118.31
2.0875,13,3.525974026,1986,34.19,-118.31
3.0179,49,5.052631579,83,34.18,-118.32
3.4,44,4.688235294,832,34.18,-118.32
3.5875,39,3.667279412,1202,34.17,-118.32
5.1008,47,5.33814433,1284,34.17,-118.32
4.2396,48,5.62962963,1118,34.17,-118.33
3.7344,46,4.817767654,1133,34.19,-118.33
4.6898,45,5.039215686,1256,34.18,-118.33
3.138,45,4.717868339,799,34.19,-118.33
3.1406,48,4.625,490,34.19,-118.34
3.7411,45,4.911392405,785,34.18,-118.33
3.8462,49,5.365122616,977,34.18,-118.33
5.6975,48,5.861878453,926,34.18,-118.33
2.6827,43,4.035294118,613,34.19,-118.34
4.1923,47,5.152694611,834,34.19,-118.34
3.24,45,5.085141903,1448,34.18,-118.34
2.8125,46,4.722033898,714,34.18,-118.34
4.0313,45,4.426470588,557,34.19,-118.35
5.1814,46,5.681355932,846,34.19,-118.36
4.282,46,5.532653061,1277,34.18,-118.35
3.3056,46,5.111111111,866,34.18,-118.35
3.5583,44,4.512280702,1280,34.17,-118.35
2.0385,47,5.01754386,365,34.17,-118.35
4.4408,42,4.875379939,814,34.17,-118.35
4.0742,46,5.305439331,661,34.17,-118.36
3.875,45,4.595155709,720,34.18,-118.34
3.8668,45,5.460949464,1601,34.18,-118.34
4.1161,49,5.406417112,1284,34.17,-118.34
3.2015,42,4.949781659,1083,34.16,-118.35
4.2212,45,5.148148148,538,34.16,-118.35
5.636,49,5.117647059,584,34.16,-118.35
2.473,44,5.298630137,750,34.17,-118.33
3.7941,37,4.771543086,1235,34.16,-118.33
3.2125,46,5.008746356,756,34.17,-118.34
4.875,52,5.103603604,545,34.17,-118.34
3.6111,44,4.864022663,848,34.16,-118.34
3.692,46,5.674796748,608,34.16,-118.34
3.4286,44,4.136085627,1676,34.16,-118.33
2.3667,39,3.572463768,259,34.15,-118.33
4.2679,44,4.388704319,471,34.15,-118.33
3.5637,40,4.414388489,1190,34.15,-118.34
4.0893,16,4.610465116,625,34.15,-118.34
3.6486,25,3.699513382,2616,34.16,-118.34
4.0648,45,5.362363919,1562,34.17,-118.32
3.2112,38,4.290676417,1317,34.16,-118.31
6.2547,49,5.163461538,403,34.16,-118.32
2.9306,40,4.635235732,799,34.17,-118.32
3.4016,23,3.576315789,770,34.16,-118.33
4.3173,46,5.491803279,1031,34.16,-118.32
3.1551,16,3.789915966,1211,34.17,-118.3
3.9464,37,4.928735632,860,34.16,-118.31
3.1823,12,3.750588235,2118,34.17,-118.31
2.4074,24,3.333333333,2522,34.17,-118.31
4.0223,33,5.047520661,1601,34.3,-118.43
3.6023,37,4.262996942,1111,34.3,-118.43
3.1212,39,4.535897436,1499,34.29,-118.43
3.4821,34,4.757188498,1389,34.29,-118.42
1.7062,28,4.370967742,246,34.3,-118.43
4.6864,35,6.45049505,1555,34.29,-118.44
2.865,38,4.556149733,1384,34.29,-118.43
3.6726,38,4.221843003,1073,34.29,-118.43
3.2095,50,4.390334572,1196,34.29,-118.43
2.3724,27,3.228464419,1243,34.28,-118.43
2.0286,32,3.684210526,1434,34.29,-118.44
3.1588,30,4.069825436,1357,34.29,-118.44
2.3375,30,3.371681416,840,34.29,-118.45
1.7708,32,3.685314685,582,34.28,-118.44
2.875,46,0.846153846,24,34.28,-118.44
1.9688,37,4.017021277,1107,34.28,-118.44
3.3687,47,4.683333333,800,34.28,-118.44
2.5147,38,4,1359,34.28,-118.44
2.7155,36,4.196774194,2780,34.28,-118.45
7.9068,17,7.662197232,7665,34.15,-117.71
6.1731,26,8.146496815,412,34.12,-117.73
5.8819,18,6.355338223,3710,34.13,-117.78
7.4837,8,7.773191095,7249,34.13,-117.76
5.5423,14,6.777969019,3699,34.15,-117.8
4.7969,25,6.283042394,2654,34.11,-117.8
3.5603,17,4.758079409,2949,34.1,-117.8
6.2456,13,6.456896552,1187,34.1,-117.8
4.8125,16,5.439461883,1319,34.12,-117.79
4.4722,18,5.511560694,1881,34.11,-117.79
6.5253,26,7.297966401,3460,34.14,-117.83
8.0683,20,8.124161074,1023,34.15,-117.83
6.1321,27,6.708185053,1606,34.13,-117.82
4.6937,26,5.484011628,2103,34.13,-117.84
8.2827,24,8.460972018,2061,34.15,-117.87
4.0393,14,5.039328789,4723,34.15,-117.93
3.3942,21,4.792540793,1332,34.15,-117.9
3.8365,29,5.503685504,1187,34.14,-117.9
3.3043,35,4.438113949,1561,34.14,-117.9
2.2442,42,4.795258621,1544,34.14,-117.91
3.3654,15,5.356401384,2855,34.14,-117.89
7.5112,23,7.280757098,1001,34.14,-117.88
3.875,32,5.361702128,924,34.14,-117.88
4.0023,33,5.156944444,2106,34.13,-117.88
6.1049,35,6.757575758,1251,34.14,-117.85
4.9091,35,7.158371041,654,34.14,-117.85
6.2089,33,6.529247911,1098,34.14,-117.86
5.4224,37,6.620947631,1056,34.15,-117.87
3.1905,36,4.884858044,1484,34.14,-117.86
2.9375,30,4.46332737,1139,34.14,-117.87
4.3145,31,6.465346535,1021,34.13,-117.85
3.0448,30,4.577568134,2524,34.12,-117.85
4.636,33,5.660332542,1269,34.13,-117.86
2.588,40,5.09375,607,34.13,-117.86
3.4107,29,4.256756757,378,34.13,-117.86
3.4219,32,5.228228228,872,34.13,-117.87
3.12,29,4.1925,873,34.13,-117.87
5.27,26,5.721100917,1546,34.12,-117.82
4.8304,25,6.464552239,1722,34.12,-117.84
4.9844,29,6.002247191,1484,34.11,-117.83
4.8894,17,5.634460548,1911,34.11,-117.84
4.392,34,6.102409639,1142,34.12,-117.84
4.5708,25,5.688383528,4944,34.11,-117.85
7.7876,13,7.696287025,7775,34.08,-117.81
4.8229,23,6.351618705,3100,34.12,-117.81
3.6201,21,4.666219839,1866,34.11,-117.81
3.8929,19,4.974293059,1126,34.1,-117.81
4.075,18,5.73374935,5407,34.1,-117.83
2.621,28,4.790152403,1973,34.1,-117.76
3.7177,32,5.529288703,1862,34.09,-117.78
3.5192,26,4.908554572,1024,34.1,-117.79
4.2415,16,6.069986541,3575,34.12,-117.76
4.4609,15,6.129496403,2007,34.12,-117.77
3.9825,22,5.26119403,2874,34.11,-117.76
2.8818,50,5.202614379,1241,34.1,-117.77
3.75,28,5.136246787,1124,34.11,-117.77
3.0735,23,5.334589299,3205,34.11,-117.78
5.3637,28,6.69348659,1391,34.11,-117.74
4.3148,25,5.310107949,2243,34.12,-117.75
2.6779,26,5.467871486,1847,34.1,-117.74
3.5072,29,5.154135338,2477,34.1,-117.74
3.2756,21,3.963163065,4369,34.1,-117.75
5.6785,20,6.051640667,4952,34.12,-117.71
6.2089,26,7.298305085,2487,34.12,-117.73
2.2813,41,4.512195122,1492,34.1,-117.71
1.875,52,4.5,2688,34.1,-117.71
3.1477,52,5.588693957,978,34.1,-117.72
2.4952,32,4.001234568,1592,34.1,-117.72
5.5,46,5.443956044,1034,34.1,-117.72
5.8891,37,6.522641509,1344,34.1,-117.73
4.1739,36,5.459627329,1385,34.09,-117.71
4.2639,26,5.901075269,1411,34.08,-117.71
3.2566,36,4.926421405,785,34.09,-117.72
3.7958,33,5.696796339,2575,34.09,-117.72
2.4375,30,5.165198238,1897,34.09,-117.73
3.5313,36,5.092409241,1355,34.09,-117.73
2.9063,33,5.252918288,1251,34.08,-117.73
3.4871,30,5.682060391,2192,34.09,-117.74
3.6359,33,5.728194726,1797,34.08,-117.75
4.0368,33,5.308457711,600,34.08,-117.75
4.2143,36,5.67706422,1672,34.09,-117.75
2.9388,37,4.335249042,1677,34.08,-117.76
6.0434,27,7.160628019,2817,34.08,-117.77
2.8661,36,4.645468998,2392,34.07,-117.77
3.0638,29,4.701421801,2452,34.07,-117.77
2.63,52,4.513119534,1131,34.07,-117.75
2.3156,51,3.963917526,1173,34.07,-117.76
2.8594,48,5.30733945,677,34.07,-117.76
1.9937,33,3.879237288,1625,34.06,-117.76
1.9583,47,5.906976744,384,34.06,-117.76
1.9766,27,3.685279188,2379,34.06,-117.77
3.9784,18,4.718954248,2899,34.07,-117.78
2.2258,25,3.581589958,1807,34.06,-117.78
3.7583,33,5.627906977,1689,34.07,-117.79
3.7933,34,5.327868852,870,34.07,-117.79
2.4464,33,3.52,964,34.06,-117.78
3.9224,39,5.332727273,1886,34.05,-117.78
4.1118,5,4.99009901,2485,34.05,-117.8
3.6298,34,4.28968254,1325,34.06,-117.8
3.1641,21,4.833333333,2558,34.05,-117.82
2.227,30,3.703703704,1719,34.06,-117.76
1.9029,36,3.721227621,3055,34.05,-117.76
1.6645,35,4.144230769,1494,34.05,-117.75
2.3859,36,4.07537155,4711,34.05,-117.76
3.4398,35,5.505119454,911,34.08,-117.74
3.0294,42,4.919449902,1550,34.07,-117.74
2.8983,48,4.448905109,1508,34.06,-117.74
4.2415,52,5.695121951,947,34.07,-117.74
5.2269,52,6.269607843,444,34.07,-117.75
1.6006,52,4.427083333,1246,34.07,-117.75
3.2481,34,5.528225806,1761,34.08,-117.72
